id,Type,Region,tags.power,tags.voltage,tags.name,tags.circuits,tags.frequency,tags.source,x1,y1,x2,y2,DC,status,notes
62,way,ID,line,150000,Tapan - Kambang,3,50,ESDM 2020,101.078651436241,-2.13057245719462,100.6929374,-1.66031780000001,FALSE,Construction,
63,way,ID,line,150000,Simpang Empat - Ujung Gading,3,50,ESDM 2020,99.8278279587069,0.077741815288327,99.3821168524501,0.203785196541478,FALSE,Construction,
64,way,ID,line,150000,Ujung Gading - Natal,3,50,ESDM 2020,99.3821168524501,0.203785196541478,99.1451317048661,0.581143545380593,FALSE,Construction,
65,way,ID,line,150000,Natal - Panyabungan,3,50,ESDM 2020,99.1451317048661,0.581143545380593,99.573622,0.71471770000002,FALSE,Construction,
66,way,ID,line,150000,Palembang - Koba,3,50,ESDM 2020,104.8963746,-2.95021970000003,106.4005606,-2.5002301,FALSE,Construction,
67,way,ID,line,150000,Tobelo - Malifut,3,50,ESDM 2020,127.962732261106,1.76518982582507,127.829014166746,1.17090412511156,FALSE,Construction,Substation - Substation node
68,way,ID,line,150000,Malifut - Jailolo,3,50,ESDM 2020,127.829014166746,1.17090412511156,127.491737640765,1.07943513612676,FALSE,Construction,Substation - Substation node
69,way,ID,line,150000,Jailolo - Sofifi,3,50,ESDM 2020,127.491737640765,1.07943513612676,127.553261526887,0.702318162572182,FALSE,Construction,Substation - Substation node
70,way,ID,line,150000,Sofifi - Maba,3,50,ESDM 2020,127.553261526887,0.702318162572182,128.287482212849,0.698307439324183,FALSE,Construction,Substation - Electricity utility office as a surrogate
71,way,PH,line,230000,Pudtol - Kabugao,3,60,NGCP 2022,121.372507352621,18.2348203363991,121.18502260265,18.0218340242058,FALSE,Construction,
72,way,PH,line,500000,Kabugao - Kalinga,3,60,NGCP 2022,121.18502260265,18.0218340242058,121.413641400001,17.6411517000001,FALSE,Construction,
73,way,PH,line,500000,Kalinga - Santiago,3,60,NGCP 2022,121.413641400001,17.6411517000001,121.539825299999,16.7303293999999,FALSE,Construction,
74,way,PH,line,500000,Santiago - Nagsaag,3,60,NGCP 2022,121.539825299999,16.7303293999999,120.652389599999,16.0602534999999,FALSE,Construction,
75,way,PH,line,69000,Laoag extension,3,60,NGCP 2022,120.6066381,18.2150121999999,120.6779511,18.1488816,FALSE,Construction,
76,way,PH,line,500000,Laolag - Balaoan,3,60,NGCP 2022,120.6066381,18.2150121999999,120.3919777,16.7441144999999,FALSE,Construction,
77,way,PH,line,500000,Balaolan - Bolo,3,60,NGCP 2022,120.3919777,16.7441144999999,120.1635145,15.9771424,FALSE,Construction,
78,way,PH,line,500000,Bolo - Botolan,3,60,NGCP 2022,120.1635145,15.9771424,119.9543811,15.5854276999999,FALSE,Construction,
79,way,PH,line,500000,Botolan - Castilojas,3,60,NGCP 2022,119.9543811,15.5854276999999,120.2198397,14.9595061,FALSE,Construction,
80,way,PH,line,69000,Naga - Presentacion,3,60,NGCP 2022,123.239349499999,13.6148892,123.734986582068,13.7098690754662,FALSE,Existing,
81,way,PH,line,69000,Presentacion - Codon,3,60,NGCP 2022,123.734986582068,13.7098690754662,124.043733683135,13.6673734287241,FALSE,Construction,Underwater
82,way,PH,line,69000,Codon - Virac,3,60,NGCP 2022,124.043733683135,13.6673734287241,124.26726612887,13.596790636322,FALSE,Existing,
83,way,PH,line,69000,Virac - San Miguel,3,60,NGCP 2022,124.26726612887,13.596790636322,124.288827712796,13.7000087283472,FALSE,Existing,
84,way,PH,line,69000,San Miguel - Viga,3,60,NGCP 2022,124.288827712796,13.7000087283472,124.302873733688,13.8646603567282,FALSE,Existing,
85,way,PH,line,230000,Calapan - Bansud,3,60,NGCP 2022,121.166963599999,13.3632316999999,121.430515894137,12.8667260524275,FALSE,Construction,
86,way,PH,line,230000,Bansud - San Jose,3,0,NGCP 2022,121.430515894137,12.8667260524275,121.274315699999,12.2849835,TRUE,Construction,
87,way,PH,line,230000,San Jose - San Vicente,3,0,NGCP 2022,121.274315699999,12.2849835,119.362825323059,10.5773920998507,TRUE,Construction,To Palawan
88,way,PH,line,69000,San Vicente - Roxas,3,60,NGCP 2022,119.362825323059,10.5773920998507,119.324079760309,10.3166102941217,FALSE,Existing,
89,way,PH,line,69000,Roxas - Puerto Princesa,3,60,NGCP 2022,119.324079760309,10.3166102941217,118.710343199999,9.90873259999998,FALSE,Existing,
90,way,PH,line,69000,Puerto Princesa - Narra,3,60,NGCP 2022,118.702456699999,9.82535479999995,118.346194937928,9.25058931003491,FALSE,Existing,
91,way,PH,line,69000,'Narra - Brooke''s Point',3,60,NGCP 2022,118.346194937928,9.25058931003491,117.836627309331,8.7699021841352,FALSE,Existing,This line should later connect to Sabah
92,way,PH,line,230000,San Jose - Nabas,3,0,NGCP 2022,121.274315699999,12.2849835,121.998555099999,11.9017465,TRUE,Construction,
93,way,PH,line,230000,Nabas - Barotac Viejo,3,60,NGCP 2022,121.998555099999,11.9017465,122.8698954,11.0337184,FALSE,Construction,
94,way,PH,line,230000,Barotac Viejo - Erique B. Maglona,3,0,NGCP 2022,122.8698954,11.0337184,122.964555299999,10.8946814,TRUE,Construction,
95,way,PH,line,230000,Erique B. Maglona -Cadiz,3,60,NGCP 2022,123.049873699999,10.8295915,123.2844969,10.9326179,FALSE,Construction,
96,way,PH,line,230000,Cadiz - Panay,3,60,NGCP 2022,123.3073112,10.9083574,123.4426993,10.526988,FALSE,Construction,
97,way,PH,line,69000,Allen extension,3,60,NGCP 2022,124.275070399999,12.5671577999999,124.293709799999,12.5036000999999,FALSE,Existing,
98,way,PH,line,69000,Allen - Bobon,3,60,NGCP 2022,124.430437499999,12.5216218999999,124.590117571383,12.5096950469832,FALSE,Existing,
99,way,PH,line,69000,Bobon - Bobolosan,3,60,NGCP 2022,124.590117571383,12.5096950469832,125.003833785058,12.5190891605165,FALSE,Existing,
100,way,PH,line,69000,Bobon - Calbayog,3,60,NGCP 2022,124.590117571383,12.5096950469832,124.5923518,12.0804005999999,FALSE,Existing,
101,way,PH,line,69000,Paranas - Taft,3,60,NGCP 2022,125.0404,11.7674415,125.418980406455,11.9114233634724,FALSE,Existing,
102,way,PH,line,69000,Taft - Quinapondan,3,60,NGCP 2022,125.418980406455,11.9114233634724,125.542670124793,11.1845326510666,FALSE,Existing,
103,way,PH,line,69000,Quinapondan - Santa Rita,3,60,NGCP 2022,125.542670124793,11.1845326510666,125.001506099999,11.3952066999999,FALSE,Existing,
104,way,PH,line,230000,Tagolan - Butuan,3,60,NGCP 2022,124.792226,8.55245610000002,125.627498699999,8.9300272,FALSE,Existing,
105,way,PH,line,230000,Cotabato - Tacurong,3,60,NGCP 2022,124.3110021,7.27440049999997,124.686784866115,6.6687226754432,FALSE,Construction,
106,way,PH,line,138000,Kabacan - Kidapawan,3,60,NGCP 2022,124.7887494,7.1146356,125.2198559,7.01381169999995,FALSE,Construction,
107,way,PH,line,138000,Maco - Mati,3,60,NGCP 2022,126.016798951648,7.49792422205302,126.203463247938,6.95891771297435,FALSE,Construction,
108,way,PH,line,230000,Lala - Naga (Mindanao),3,60,NGCP 2022,123.813012299999,7.9140317,122.686822017331,7.81000603051971,FALSE,Construction,
109,way,PH,line,230000,Naga (Mindanao) - Zamboanga,3,60,NGCP 2022,122.686822017331,7.81000603051971,122.214944329467,7.08022221451557,FALSE,Construction,
110,way,PH,line,230000,San Francisco - Tago,3,60,NGCP 2022,125.993584915627,8.50128367750918,126.178206067454,9.02231617353043,FALSE,Construction,
111,way,PH,line,69000,Calapan - Abra de Ilog,3,60,NGCP 2020,121.0863143,13.3642584999999,120.8507104,13.48336,FALSE,Existing,Substation - Substation node
112,way,PH,line,69000,Abra de Ilog - Mamburao,3,60,NGCP 2020,120.7696688,13.4640917999999,120.561105760551,13.2346914813419,FALSE,Existing,Substation - Power plant as a surrogate
113,way,PH,line,69000,Mambuarao - Sablayan,3,60,NGCP 2020,120.561105760551,13.2346914813419,120.802184668721,12.8448403520043,FALSE,Existing,Power plant - Power plant as a surrogate
114,way,PH,line,69000,Sablayan - San Jose,3,60,NGCP 2020,120.802184668721,12.8448403520043,121.0282123,12.4732463999999,FALSE,Existing,Power plant - Power plant as a surrogate
115,way,PH,line,69000,Calapan - Bansud,3,60,NGCP 2020,121.1653483,13.3580698,121.430515894137,12.8667260524275,FALSE,Existing,Substation - Substation node
116,way,PH,line,69000,Panay - Cadiz,3,60,NGCP 2020,123.372154,10.901899,123.4748912,10.5793055,FALSE,Existing,
117,way,PH,line,230000,Panay - Negros,3,60,NGCP 2020,123.442707496861,10.5269822718707,123.642000703138,10.3877122281292,FALSE,TBC,
118,way,PH,line,69000,Panay - Guimalas,3,60,NGCP 2020,122.579349039729,10.7170732775689,122.594426517643,10.6544208542894,FALSE,Existing,So that Guimalay has at least one node
119,way,PH,line,69000,Panay extension,3,60,NGCP 2020,122.094721067939,11.8138258093381,122.0804704,11.4843039,FALSE,Existing,
120,way,PH,line,69000,Panay extension 2,3,60,NGCP 2020,122.0559114,11.4138142999999,121.9700861,10.8302500999999,FALSE,Existing,
121,way,PH,line,69000,Pitogo - Macalelon,3,60,NGCP 2020,122.0986202,13.8204490999999,122.154935599999,13.7541817,FALSE,Existing,
122,way,PH,line,230000,Bohol extension,3,60,NGCP 2020,123.902776696657,9.68028949554038,123.785184203342,9.76838150445948,FALSE,Existing,
123,way,PH,line,230000,Argao - Dumanjug,3,60,NGCP 2020,123.561715999999,9.84317159999986,123.4399324,10.0362941999999,FALSE,Construction,
124,way,PH,line,230000,Dumanjug - Magdugo,3,60,NGCP 2020,123.4399324,10.0362941999999,123.664878,10.3451306999999,FALSE,Construction,
125,way,PH,line,350000,Magdugo - Cebu,3,0,NGCP 2020,123.664878,10.3451306999999,123.9189559,10.3589783,TRUE,Construction,
126,way,PH,line,69000,Northen Leyte extension,3,60,NGCP 2020,124.958843,10.5704577999999,124.992464899999,10.8245663999999,FALSE,Existing,
127,way,PH,line,69000,Northen Leyte extension,3,60,NGCP 2020,124.9739054,11.1627991,124.980793699999,11.2374874999999,FALSE,Existing,
128,way,PH,line,230000,Laoag - Sanchez Mira,3,60,NGCP 2020,120.605964199999,18.2134912,121.22456956152,18.5674351143891,FALSE,Construction,
129,way,PH,line,230000,Sanchez Mira - Pudtol,3,60,NGCP 2020,121.22456956152,18.5674351143891,121.372507352621,18.2348203363991,FALSE,Construction,
130,way,PH,line,230000,Pudtol - Lai-Lo,3,60,NGCP 2020,121.372507352621,18.2348203363991,121.681276099999,18.1272840999999,FALSE,Construction,
131,way,LA,line,115000,Lower Sayaourgy extension,3,50,ERIA 2021,101.755148499999,18.0703447,101.682536999999,18.0849908,FALSE,Existing,
132,way,LA,line,115000,Sayaboury extension,3,50,ERIA 2021,101.699807799999,19.2879335,101.545378299999,19.093842,FALSE,Existing,
133,way,LA,line,115000,Sayaboury - Luang Prabang,3,50,ERIA 2021,102.169656524407,19.7612419081886,101.806787299999,19.2615017999999,FALSE,Existing,
134,way,LA,line,115000,Luang Prabang extension,3,50,ERIA 2021,101.692438421059,19.7337842067233,101.617656399999,19.6792335999999,FALSE,Existing,minor connection to connect Laos with Thailand
135,way,LA,line,115000,Luang Prabang extension 2,3,50,ERIA 2021,102.508847491684,19.159417193625,102.519386299999,19.1859480999999,FALSE,Existing,Nam Ngum 5 hydropower
136,way,LA,line,115000,Phonsavan extension,3,50,ERIA 2021,103.059508700266,19.5077194699539,103.180356699999,19.4392403999999,FALSE,Existing,This is part of the connection from Luang Prabang - Nho Quan
137,way,LA,line,115000,Phonsavan extension 2,3,50,ERIA 2021,103.3464964,19.1495061,103.180356699999,19.4392403999999,FALSE,Existing,This is part of the connection from Luang Prabang - Nho Quan
138,way,LA,line,115000,Xamneura extension,3,50,ERIA 2021,103.915094131068,20.0774237174751,103.959200099999,20.1906014999999,FALSE,Existing,This is part of the connection from Luang Prabang - Nho Quan
139,way,LA,line,230000,Xamneura extension 2,3,50,ERIA 2015,103.915100279315,20.0774123107422,104.3099192,19.993063,FALSE,TBC,This is part of the connection from Luang Prabang - Nho Quan
140,way,LA,line,115000,Luang Namtha extension,3,50,ERIA 2021,101.419600418325,20.9344588975101,101.001828599999,20.5862561999999,FALSE,Existing,
141,way,LA,line,115000,Luang Namtha extension 2,3,50,ERIA 2021,100.826426899999,20.395046,100.775903028772,20.3614722345771,FALSE,Existing,
142,way,LA,line,230000,Luang Namtha extension 3,3,50,ERIA 2021,101.059087099999,20.0227494000001,101.692437402127,19.7337942507477,FALSE,Existing,
143,way,LA,line,115000,Houayxay extension,3,50,ERIA 2015,100.5414258,20.3449837999999,100.775884724618,20.3614659987418,FALSE,TBC,
144,way,MM,line,500000,Phayargyi - Mawiamying 500kV,3,50,MOEP 2019,96.0483404843088,16.9397916360742,97.6677510166387,16.471506767621,FALSE,Construction,
145,way,MM,line,66000,Kyaw - Gangaw,3,50,MOEP 2019,94.1492849999996,22.1641702999998,94.3479472999996,21.9251647999998,FALSE,Existing,
146,way,MM,line,132000,Bhamo - Dapein (1),3,50,MOEP 2019,97.2476466423751,24.2224741053191,97.5024255576252,24.4041253946808,FALSE,Existing,
147,way,MM,line,66000,Myitkyina (3) - Waingmaw,3,50,MOEP 2019,97.3886796999995,25.3900598999999,97.5986291062467,25.3826354534093,FALSE,Existing,
148,way,MM,line,66000,Kalaw - Zawgyi,3,50,MOEP 2019,96.5921755253552,20.6431969167939,96.8965121657725,21.399233723387,FALSE,Existing,
149,way,MM,line,66000,Kalay - Mawlike,3,50,MOEP 2019,94.0646194999996,23.1830030999999,94.3254606999995,23.3626461999999,FALSE,Construction,
150,way,MM,line,66000,Shweli (1) - Namkhan,3,50,MOEP 2019,97.45635839112,23.6683173688472,97.6528675999995,23.8264314999999,FALSE,Existing,
151,way,MM,line,66000,Namkhan - Muse,3,50,MOEP 2019,97.6528675999995,23.8264314999999,97.9123204999995,23.9971127999999,FALSE,Existing,
152,way,MM,line,66000,Bhamo - Myo Thit,3,50,MOEP 2019,97.2474048912721,24.2231723161443,97.4086248999995,24.4188788999999,FALSE,Existing,
153,way,MM,line,66000,Myo Thit - Daw Pon Yan,3,50,MOEP 2019,97.4086248999995,24.4188788999999,97.4569651999995,24.6071934999999,FALSE,Existing,
154,way,MM,line,230000,Yangon 500kV - substation,3,50,,96.0483404843089,16.9397916360742,96.0399081999996,16.9126604,FALSE,Construction,'Its not directly mentioned in the map
155,way,MM,line,500000,Yangon - Phayargyi 500kV,3,50,MOEP 2019,96.0483404843089,16.9397916360742,96.4543994928684,17.477056353011,FALSE,Construction,
156,way,MM,line,500000,Phayargyi extension 500kV,3,50,MOEP 2019,96.4543994928684,17.477056353011,96.479014,17.551195,FALSE,Construction,
